Year,Week,Location,Sex,Age,Deaths
15,1,Hospital,M,15-44,12
15,1,Other institution,M,15-44,1
15,2,Care Home,F,15-44,1
15,2,Care Home,M,15-44,2
15,2,Home / Non-institution,F,15-44,10
15,2,Home / Non-institution,M,15-44,21
15,2,Hospital,F,15-44,5
15,2,Hospital,M,15-44,6
15,3,Care Home,M,15-44,2
15,3,Care Home,F,15-44,3
15,3,Home / Non-institution,F,15-44,4
15,3,Home / Non-institution,M,15-44,13
15,3,Hospital,F,15-44,3
15,3,Hospital,M,15-44,9
15,4,Care Home,M,15-44,1
15,4,Home / Non-institution,F,15-44,8
15,4,Home / Non-institution,M,15-44,17
15,4,Hospital,F,15-44,6
15,4,Hospital,M,15-44,6
15,5,Care Home,F,15-44,1
15,5,Home / Non-institution,F,15-44,9
15,5,Home / Non-institution,M,15-44,16
15,5,Hospital,M,15-44,7
15,5,Hospital,F,15-44,8
15,6,Care Home,F,15-44,1
15,6,Care Home,M,15-44,1
15,6,Home / Non-institution,F,15-44,8
15,6,Home / Non-institution,M,15-44,18
15,6,Hospital,F,15-44,3
15,6,Hospital,M,15-44,7
15,7,Care Home,F,15-44,1
15,7,Care Home,M,15-44,1
15,7,Home / Non-institution,F,15-44,4
15,7,Home / Non-institution,M,15-44,17
15,7,Hospital,F,15-44,7
15,7,Hospital,M,15-44,11
15,8,Care Home,F,15-44,3
15,8,Care Home,M,15-44,4
15,8,Home / Non-institution,F,15-44,8
15,8,Home / Non-institution,M,15-44,23
15,8,Hospital,F,15-44,5
15,8,Hospital,M,15-44,7
15,9,Care Home,F,15-44,1
15,9,Care Home,M,15-44,1
15,9,Home / Non-institution,F,15-44,8
15,9,Home / Non-institution,M,15-44,22
15,9,Hospital,F,15-44,3
15,9,Hospital,M,15-44,7
15,10,Care Home,F,15-44,1
15,10,Home / Non-institution,F,15-44,5
15,10,Home / Non-institution,M,15-44,16
15,10,Hospital,M,15-44,4
15,10,Hospital,F,15-44,10
15,11,Care Home,F,15-44,1
15,11,Home / Non-institution,F,15-44,5
15,11,Home / Non-institution,M,15-44,16
15,11,Hospital,F,15-44,4
15,11,Hospital,M,15-44,8
15,12,Care Home,M,15-44,1
15,12,Care Home,F,15-44,2
15,12,Home / Non-institution,F,15-44,5
15,12,Home / Non-institution,M,15-44,16
15,12,Hospital,F,15-44,6
15,12,Hospital,M,15-44,7
15,13,Care Home,M,15-44,1
15,13,Care Home,F,15-44,2
15,13,Home / Non-institution,F,15-44,6
15,13,Home / Non-institution,M,15-44,25
15,13,Hospital,F,15-44,7
15,13,Hospital,M,15-44,7
15,14,Care Home,F,15-44,2
15,14,Home / Non-institution,F,15-44,3
15,14,Home / Non-institution,M,15-44,17
15,14,Hospital,F,15-44,2
15,14,Hospital,M,15-44,6
15,15,Care Home,M,15-44,1
15,15,Care Home,F,15-44,3
15,15,Home / Non-institution,F,15-44,7
15,15,Home / Non-institution,M,15-44,18
15,15,Hospital,F,15-44,8
15,15,Hospital,M,15-44,8
15,16,Care Home,F,15-44,2
15,16,Home / Non-institution,F,15-44,6
15,16,Home / Non-institution,M,15-44,21
15,16,Hospital,F,15-44,6
15,16,Hospital,M,15-44,9
15,17,Home / Non-institution,F,15-44,10
15,17,Home / Non-institution,M,15-44,20
15,17,Hospital,F,15-44,5
15,17,Hospital,M,15-44,8
15,18,Care Home,F,15-44,3
15,18,Home / Non-institution,F,15-44,9
15,18,Home / Non-institution,M,15-44,11
15,18,Hospital,F,15-44,4
15,18,Hospital,M,15-44,4
15,19,Care Home,M,15-44,1
15,19,Home / Non-institution,F,15-44,3
15,19,Home / Non-institution,M,15-44,10
15,19,Hospital,F,15-44,1
15,19,Hospital,M,15-44,13
15,20,Care Home,F,15-44,1
15,20,Care Home,M,15-44,2
15,20,Home / Non-institution,F,15-44,6
15,20,Home / Non-institution,M,15-44,20
15,20,Hospital,F,15-44,5
15,20,Hospital,M,15-44,12
15,21,Care Home,F,15-44,1
15,21,Home / Non-institution,F,15-44,12
15,21,Home / Non-institution,M,15-44,20
15,21,Hospital,F,15-44,5
15,21,Hospital,M,15-44,9
15,22,Care Home,F,15-44,1
15,22,Care Home,M,15-44,3
15,22,Home / Non-institution,F,15-44,9
15,22,Home / Non-institution,M,15-44,16
15,22,Hospital,M,15-44,3
15,22,Hospital,F,15-44,11
15,23,Care Home,F,15-44,1
15,23,Care Home,M,15-44,1
15,23,Home / Non-institution,F,15-44,10
15,23,Home / Non-institution,M,15-44,16
15,23,Hospital,F,15-44,5
15,23,Hospital,M,15-44,14
15,24,Care Home,M,15-44,1
15,24,Home / Non-institution,F,15-44,7
15,24,Home / Non-institution,M,15-44,23
15,24,Hospital,F,15-44,3
15,24,Hospital,M,15-44,6
15,25,Home / Non-institution,F,15-44,7
15,25,Home / Non-institution,M,15-44,20
15,25,Hospital,M,15-44,5
15,25,Hospital,F,15-44,8
15,26,Home / Non-institution,F,15-44,6
15,26,Home / Non-institution,M,15-44,24
15,26,Hospital,M,15-44,3
15,26,Hospital,F,15-44,5
15,27,Home / Non-institution,F,15-44,3
15,27,Home / Non-institution,M,15-44,16
15,27,Hospital,F,15-44,4
15,27,Hospital,M,15-44,6
15,28,Home / Non-institution,M,15-44,9
15,28,Home / Non-institution,F,15-44,11
15,28,Hospital,F,15-44,4
15,28,Hospital,M,15-44,4
15,29,Care Home,F,15-44,1
15,29,Home / Non-institution,F,15-44,6
15,29,Home / Non-institution,M,15-44,11
15,29,Hospital,F,15-44,3
15,29,Hospital,M,15-44,6
15,30,Home / Non-institution,F,15-44,15
15,30,Home / Non-institution,M,15-44,21
15,30,Hospital,M,15-44,5
15,30,Hospital,F,15-44,8
15,31,Care Home,M,15-44,1
15,31,Home / Non-institution,F,15-44,10
15,31,Home / Non-institution,M,15-44,13
15,31,Hospital,M,15-44,10
15,31,Hospital,F,15-44,12
15,32,Care Home,F,15-44,1
15,32,Home / Non-institution,F,15-44,6
15,32,Home / Non-institution,M,15-44,14
15,32,Hospital,M,15-44,8
15,32,Hospital,F,15-44,9
15,32,Other institution,M,15-44,1
15,33,Care Home,M,15-44,2
15,33,Care Home,F,15-44,3
15,33,Home / Non-institution,F,15-44,7
15,33,Home / Non-institution,M,15-44,13
15,33,Hospital,F,15-44,1
15,33,Hospital,M,15-44,9
15,34,Home / Non-institution,F,15-44,5
15,34,Home / Non-institution,M,15-44,17
15,34,Hospital,F,15-44,6
15,34,Hospital,M,15-44,7
15,35,Care Home,F,15-44,1
15,35,Care Home,M,15-44,1
15,35,Home / Non-institution,F,15-44,9
15,35,Home / Non-institution,M,15-44,20
15,35,Hospital,F,15-44,1
15,35,Hospital,M,15-44,8
15,36,Care Home,F,15-44,1
15,36,Home / Non-institution,F,15-44,3
15,36,Home / Non-institution,M,15-44,19
15,36,Hospital,F,15-44,3
15,36,Hospital,M,15-44,6
15,37,Home / Non-institution,F,15-44,8
15,37,Home / Non-institution,M,15-44,16
15,37,Hospital,F,15-44,4
15,37,Hospital,M,15-44,8
15,38,Care Home,F,15-44,1
15,38,Home / Non-institution,F,15-44,6
15,38,Home / Non-institution,M,15-44,16
15,38,Hospital,F,15-44,3
15,38,Hospital,M,15-44,3
15,39,Home / Non-institution,F,15-44,9
15,39,Home / Non-institution,M,15-44,10
15,39,Hospital,F,15-44,2
15,39,Hospital,M,15-44,10
15,40,Care Home,M,15-44,1
15,40,Home / Non-institution,F,15-44,5
15,40,Home / Non-institution,M,15-44,14
15,40,Hospital,M,15-44,4
15,40,Hospital,F,15-44,7
15,41,Care Home,F,15-44,2
15,41,Home / Non-institution,F,15-44,5
15,41,Home / Non-institution,M,15-44,28
15,41,Hospital,M,15-44,5
15,41,Hospital,F,15-44,6
15,42,Care Home,F,15-44,1
15,42,Care Home,M,15-44,2
15,42,Home / Non-institution,F,15-44,5
15,42,Home / Non-institution,M,15-44,23
15,42,Hospital,F,15-44,3
15,42,Hospital,M,15-44,7
15,43,Home / Non-institution,F,15-44,4
15,43,Home / Non-institution,M,15-44,11
15,43,Hospital,F,15-44,3
15,43,Hospital,M,15-44,9
15,44,Care Home,F,15-44,1
15,44,Home / Non-institution,F,15-44,12
15,44,Home / Non-institution,M,15-44,21
15,44,Hospital,M,15-44,4
15,44,Hospital,F,15-44,8
15,45,Care Home,F,15-44,1
15,45,Care Home,M,15-44,1
15,45,Home / Non-institution,F,15-44,2
15,45,Home / Non-institution,M,15-44,13
15,45,Hospital,F,15-44,5
15,45,Hospital,M,15-44,8
15,46,Care Home,F,15-44,1
15,46,Home / Non-institution,F,15-44,7
15,46,Home / Non-institution,M,15-44,11
15,46,Hospital,M,15-44,5
15,46,Hospital,F,15-44,7
15,47,Care Home,M,15-44,2
15,47,Home / Non-institution,F,15-44,11
15,47,Home / Non-institution,M,15-44,12
15,47,Hospital,F,15-44,9
15,47,Hospital,M,15-44,11
15,48,Care Home,F,15-44,2
15,48,Home / Non-institution,F,15-44,8
15,48,Home / Non-institution,M,15-44,20
15,48,Hospital,F,15-44,5
15,48,Hospital,M,15-44,9
15,49,Care Home,F,15-44,1
15,49,Care Home,M,15-44,1
15,49,Home / Non-institution,F,15-44,8
15,49,Home / Non-institution,M,15-44,14
15,49,Hospital,M,15-44,5
15,49,Hospital,F,15-44,10
15,50,Care Home,F,15-44,2
15,50,Care Home,M,15-44,2
15,50,Home / Non-institution,F,15-44,4
15,50,Home / Non-institution,M,15-44,10
15,50,Hospital,F,15-44,5
15,50,Hospital,M,15-44,9
15,51,Care Home,M,15-44,1
15,51,Home / Non-institution,F,15-44,5
15,51,Home / Non-institution,M,15-44,14
15,51,Hospital,F,15-44,7
15,51,Hospital,M,15-44,11
15,52,Home / Non-institution,F,15-44,7
15,52,Home / Non-institution,M,15-44,15
15,52,Hospital,F,15-44,2
15,52,Hospital,M,15-44,11
15,53,Care Home,F,15-44,1
15,53,Care Home,M,15-44,1
15,53,Home / Non-institution,F,15-44,4
15,53,Home / Non-institution,M,15-44,12
15,53,Hospital,M,15-44,4
15,53,Hospital,F,15-44,5
16,1,Care Home,F,15-44,1
16,1,Home / Non-institution,F,15-44,12
16,1,Home / Non-institution,M,15-44,19
16,1,Hospital,M,15-44,6
16,1,Hospital,F,15-44,13
16,2,Care Home,F,15-44,3
16,2,Home / Non-institution,F,15-44,5
16,2,Home / Non-institution,M,15-44,16
16,2,Hospital,F,15-44,6
16,2,Hospital,M,15-44,13
16,3,Care Home,F,15-44,1
16,3,Home / Non-institution,F,15-44,8
16,3,Home / Non-institution,M,15-44,18
16,3,Hospital,F,15-44,5
16,3,Hospital,M,15-44,12
16,4,Care Home,F,15-44,1
16,4,Home / Non-institution,F,15-44,8
16,4,Home / Non-institution,M,15-44,21
16,4,Hospital,F,15-44,8
16,4,Hospital,M,15-44,11
16,5,Care Home,F,15-44,1
16,5,Care Home,M,15-44,3
16,5,Home / Non-institution,F,15-44,7
16,5,Home / Non-institution,M,15-44,22
16,5,Hospital,F,15-44,3
16,5,Hospital,M,15-44,9
16,5,Other institution,M,15-44,1
16,6,Home / Non-institution,F,15-44,4
16,6,Home / Non-institution,M,15-44,23
16,6,Hospital,M,15-44,7
16,6,Hospital,F,15-44,10
16,6,Other institution,M,15-44,1
16,7,Care Home,F,15-44,1
16,7,Care Home,M,15-44,1
16,7,Home / Non-institution,F,15-44,10
16,7,Home / Non-institution,M,15-44,17
16,7,Hospital,F,15-44,7
16,7,Hospital,M,15-44,9
16,8,Care Home,M,15-44,1
16,8,Care Home,F,15-44,2
16,8,Home / Non-institution,F,15-44,6
16,8,Home / Non-institution,M,15-44,19
16,8,Hospital,F,15-44,4
16,8,Hospital,M,15-44,9
16,9,Care Home,M,15-44,1
16,9,Care Home,F,15-44,2
16,9,Home / Non-institution,F,15-44,8
16,9,Home / Non-institution,M,15-44,17
16,9,Hospital,F,15-44,4
16,9,Hospital,M,15-44,7
16,9,Other institution,M,15-44,1
16,10,Care Home,F,15-44,1
16,10,Care Home,M,15-44,1
16,10,Home / Non-institution,F,15-44,6
16,10,Home / Non-institution,M,15-44,23
16,10,Hospital,F,15-44,5
16,10,Hospital,M,15-44,6
16,11,Care Home,F,15-44,2
16,11,Home / Non-institution,F,15-44,6
16,11,Home / Non-institution,M,15-44,13
16,11,Hospital,M,15-44,6
16,11,Hospital,F,15-44,13
16,12,Care Home,M,15-44,1
16,12,Home / Non-institution,F,15-44,10
16,12,Home / Non-institution,M,15-44,14
16,12,Hospital,F,15-44,2
16,12,Hospital,M,15-44,5
16,13,Care Home,F,15-44,2
16,13,Home / Non-institution,F,15-44,7
16,13,Home / Non-institution,M,15-44,23
16,13,Hospital,M,15-44,5
16,13,Hospital,F,15-44,9
16,14,Home / Non-institution,F,15-44,7
16,14,Home / Non-institution,M,15-44,19
16,14,Hospital,F,15-44,4
16,14,Hospital,M,15-44,14
16,15,Care Home,M,15-44,2
16,15,Care Home,F,15-44,4
16,15,Home / Non-institution,F,15-44,9
16,15,Home / Non-institution,M,15-44,20
16,15,Hospital,F,15-44,7
16,15,Hospital,M,15-44,8
16,16,Care Home,M,15-44,2
16,16,Home / Non-institution,F,15-44,5
16,16,Home / Non-institution,M,15-44,17
16,16,Hospital,F,15-44,9
16,16,Hospital,M,15-44,9
16,17,Home / Non-institution,F,15-44,12
16,17,Home / Non-institution,M,15-44,24
16,17,Hospital,F,15-44,2
16,17,Hospital,M,15-44,7
16,18,Care Home,F,15-44,2
16,18,Care Home,M,15-44,2
16,18,Home / Non-institution,M,15-44,5
16,18,Home / Non-institution,F,15-44,10
16,18,Hospital,F,15-44,4
16,18,Hospital,M,15-44,6
16,19,Care Home,M,15-44,2
16,19,Home / Non-institution,F,15-44,8
16,19,Home / Non-institution,M,15-44,26
16,19,Hospital,F,15-44,6
16,19,Hospital,M,15-44,14
16,20,Care Home,F,15-44,1
16,20,Home / Non-institution,F,15-44,12
16,20,Home / Non-institution,M,15-44,22
16,20,Hospital,M,15-44,7
16,20,Hospital,F,15-44,11
16,21,Care Home,F,15-44,1
16,21,Care Home,M,15-44,1
16,21,Home / Non-institution,F,15-44,4
16,21,Home / Non-institution,M,15-44,16
16,21,Hospital,M,15-44,9
16,22,Care Home,F,15-44,2
16,22,Home / Non-institution,F,15-44,8
16,22,Home / Non-institution,M,15-44,16
16,22,Hospital,F,15-44,6
16,22,Hospital,M,15-44,7
16,22,Other institution,F,15-44,1
16,23,Care Home,M,15-44,1
16,23,Care Home,F,15-44,3
16,23,Home / Non-institution,F,15-44,7
16,23,Home / Non-institution,M,15-44,17
16,23,Hospital,F,15-44,3
16,23,Hospital,M,15-44,15
16,24,Care Home,M,15-44,1
16,24,Care Home,F,15-44,3
16,24,Home / Non-institution,F,15-44,10
16,24,Home / Non-institution,M,15-44,17
16,24,Hospital,F,15-44,8
16,24,Hospital,M,15-44,11
16,25,Care Home,M,15-44,1
16,25,Home / Non-institution,F,15-44,11
16,25,Home / Non-institution,M,15-44,17
16,25,Hospital,F,15-44,5
16,25,Hospital,M,15-44,6
16,25,Other institution,M,15-44,2
16,26,Care Home,M,15-44,1
16,26,Care Home,F,15-44,2
16,26,Home / Non-institution,F,15-44,12
16,26,Home / Non-institution,M,15-44,15
16,26,Hospital,F,15-44,11
16,26,Hospital,M,15-44,16
16,27,Care Home,M,15-44,1
16,27,Home / Non-institution,F,15-44,7
16,27,Home / Non-institution,M,15-44,17
16,27,Hospital,F,15-44,9
16,27,Hospital,M,15-44,11
16,28,Care Home,F,15-44,1
16,28,Care Home,M,15-44,1
16,28,Home / Non-institution,F,15-44,5
16,28,Home / Non-institution,M,15-44,20
16,28,Hospital,F,15-44,7
16,28,Hospital,M,15-44,12
16,29,Care Home,M,15-44,2
16,29,Care Home,F,15-44,3
16,29,Home / Non-institution,F,15-44,7
16,29,Home / Non-institution,M,15-44,25
16,29,Hospital,F,15-44,6
16,29,Hospital,M,15-44,10
16,29,Other institution,M,15-44,1
16,30,Care Home,F,15-44,1
16,30,Care Home,M,15-44,1
16,30,Home / Non-institution,F,15-44,2
16,30,Home / Non-institution,M,15-44,22
16,30,Hospital,F,15-44,4
16,30,Hospital,M,15-44,7
16,31,Care Home,F,15-44,1
16,31,Home / Non-institution,F,15-44,9
16,31,Home / Non-institution,M,15-44,22
16,31,Hospital,F,15-44,3
16,31,Hospital,M,15-44,9
16,32,Care Home,F,15-44,1
16,32,Care Home,M,15-44,1
16,32,Home / Non-institution,F,15-44,10
16,32,Home / Non-institution,M,15-44,20
16,32,Hospital,F,15-44,2
16,32,Hospital,M,15-44,6
16,33,Care Home,M,15-44,1
16,33,Care Home,F,15-44,2
16,33,Home / Non-institution,F,15-44,7
16,33,Home / Non-institution,M,15-44,29
16,33,Hospital,F,15-44,3
16,33,Hospital,M,15-44,4
16,34,Home / Non-institution,F,15-44,3
16,34,Home / Non-institution,M,15-44,22
16,34,Hospital,F,15-44,9
16,34,Hospital,M,15-44,9
16,35,Home / Non-institution,F,15-44,7
16,35,Home / Non-institution,M,15-44,17
16,35,Hospital,F,15-44,6
16,35,Hospital,M,15-44,8
16,36,Care Home,F,15-44,1
16,36,Home / Non-institution,F,15-44,5
16,36,Home / Non-institution,M,15-44,22
16,36,Hospital,M,15-44,10
16,36,Hospital,F,15-44,12
16,37,Care Home,F,15-44,1
16,37,Home / Non-institution,F,15-44,3
16,37,Home / Non-institution,M,15-44,27
16,37,Hospital,F,15-44,3
16,37,Hospital,M,15-44,5
16,38,Care Home,F,15-44,2
16,38,Care Home,M,15-44,3
16,38,Home / Non-institution,F,15-44,8
16,38,Home / Non-institution,M,15-44,24
16,38,Hospital,F,15-44,2
16,38,Hospital,M,15-44,10
16,39,Care Home,F,15-44,1
16,39,Care Home,M,15-44,1
16,39,Home / Non-institution,F,15-44,4
16,39,Home / Non-institution,M,15-44,12
16,39,Hospital,M,15-44,6
16,39,Hospital,F,15-44,9
16,40,Care Home,F,15-44,2
16,40,Home / Non-institution,F,15-44,7
16,40,Home / Non-institution,M,15-44,18
16,40,Hospital,F,15-44,4
16,40,Hospital,M,15-44,5
16,40,Other institution,M,15-44,1
16,41,Home / Non-institution,F,15-44,6
16,41,Home / Non-institution,M,15-44,10
16,41,Hospital,M,15-44,5
16,41,Hospital,F,15-44,7
16,41,Other institution,M,15-44,1
16,42,Care Home,M,15-44,1
16,42,Home / Non-institution,F,15-44,10
16,42,Home / Non-institution,M,15-44,22
16,42,Hospital,M,15-44,6
16,42,Hospital,F,15-44,8
16,43,Care Home,F,15-44,3
16,43,Home / Non-institution,F,15-44,9
16,43,Home / Non-institution,M,15-44,15
16,43,Hospital,F,15-44,4
16,43,Hospital,M,15-44,7
16,43,Other institution,M,15-44,1
16,44,Home / Non-institution,F,15-44,10
16,44,Home / Non-institution,M,15-44,16
16,44,Hospital,F,15-44,2
16,44,Hospital,M,15-44,9
16,45,Home / Non-institution,F,15-44,4
16,45,Home / Non-institution,M,15-44,18
16,45,Hospital,F,15-44,2
16,45,Hospital,M,15-44,6
16,46,Care Home,M,15-44,1
16,46,Home / Non-institution,F,15-44,8
16,46,Home / Non-institution,M,15-44,17
16,46,Hospital,M,15-44,5
16,46,Hospital,F,15-44,11
16,47,Care Home,F,15-44,2
16,47,Care Home,M,15-44,2
16,47,Home / Non-institution,F,15-44,9
16,47,Home / Non-institution,M,15-44,13
16,47,Hospital,F,15-44,8
16,47,Hospital,M,15-44,10
16,48,Care Home,F,15-44,1
16,48,Care Home,M,15-44,4
16,48,Home / Non-institution,F,15-44,3
16,48,Home / Non-institution,M,15-44,16
16,48,Hospital,M,15-44,7
16,48,Hospital,F,15-44,9
16,49,Care Home,M,15-44,2
16,49,Home / Non-institution,F,15-44,11
16,49,Home / Non-institution,M,15-44,23
16,49,Hospital,F,15-44,6
16,49,Hospital,M,15-44,6
16,50,Care Home,F,15-44,3
16,50,Care Home,M,15-44,3
16,50,Home / Non-institution,F,15-44,6
16,50,Home / Non-institution,M,15-44,17
16,50,Hospital,F,15-44,5
16,50,Hospital,M,15-44,9
16,51,Care Home,F,15-44,1
16,51,Home / Non-institution,F,15-44,5
16,51,Home / Non-institution,M,15-44,14
16,51,Hospital,F,15-44,2
16,51,Hospital,M,15-44,5
16,52,Care Home,M,15-44,2
16,52,Home / Non-institution,F,15-44,3
16,52,Home / Non-institution,M,15-44,6
16,52,Hospital,F,15-44,3
16,52,Hospital,M,15-44,4
17,1,Care Home,M,15-44,2
17,1,Home / Non-institution,F,15-44,4
17,1,Home / Non-institution,M,15-44,17
17,1,Hospital,F,15-44,6
17,1,Hospital,M,15-44,14
17,1,Other institution,F,15-44,1
17,2,Home / Non-institution,F,15-44,10
17,2,Home / Non-institution,M,15-44,17
17,2,Hospital,F,15-44,6
17,2,Hospital,M,15-44,10
17,2,Other institution,M,15-44,1
17,3,Care Home,F,15-44,1
17,3,Home / Non-institution,F,15-44,8
17,3,Home / Non-institution,M,15-44,15
17,3,Hospital,M,15-44,8
17,3,Hospital,F,15-44,10
17,3,Other institution,M,15-44,1
17,4,Care Home,M,15-44,2
17,4,Home / Non-institution,F,15-44,8
17,4,Home / Non-institution,M,15-44,17
17,4,Hospital,F,15-44,5
17,4,Hospital,M,15-44,11
17,5,Care Home,F,15-44,1
17,5,Care Home,M,15-44,1
17,5,Home / Non-institution,F,15-44,4
17,5,Home / Non-institution,M,15-44,11
17,5,Hospital,F,15-44,4
17,5,Hospital,M,15-44,9
17,5,Other institution,M,15-44,1
17,6,Care Home,F,15-44,1
17,6,Care Home,M,15-44,2
17,6,Home / Non-institution,F,15-44,7
17,6,Home / Non-institution,M,15-44,20
17,6,Hospital,F,15-44,5
17,6,Hospital,M,15-44,7
17,7,Home / Non-institution,F,15-44,5
17,7,Home / Non-institution,M,15-44,13
17,7,Hospital,M,15-44,5
17,7,Hospital,F,15-44,6
17,8,Care Home,F,15-44,1
17,8,Home / Non-institution,F,15-44,9
17,8,Home / Non-institution,M,15-44,17
17,8,Hospital,F,15-44,3
17,8,Hospital,M,15-44,11
17,8,Other institution,M,15-44,1
17,9,Care Home,M,15-44,3
17,9,Home / Non-institution,F,15-44,9
17,9,Home / Non-institution,M,15-44,21
17,9,Hospital,F,15-44,2
17,9,Hospital,M,15-44,5
17,9,Other institution,M,15-44,1
17,10,Home / Non-institution,F,15-44,6
17,10,Home / Non-institution,M,15-44,15
17,10,Hospital,M,15-44,5
17,10,Hospital,F,15-44,6
17,11,Care Home,F,15-44,1
17,11,Care Home,M,15-44,1
17,11,Home / Non-institution,F,15-44,3
17,11,Home / Non-institution,M,15-44,18
17,11,Hospital,F,15-44,3
17,11,Hospital,M,15-44,5
17,12,Care Home,F,15-44,1
17,12,Home / Non-institution,F,15-44,16
17,12,Home / Non-institution,M,15-44,16
17,12,Hospital,M,15-44,7
17,12,Hospital,F,15-44,8
17,13,Care Home,F,15-44,1
17,13,Care Home,M,15-44,1
17,13,Home / Non-institution,F,15-44,4
17,13,Home / Non-institution,M,15-44,14
17,13,Hospital,F,15-44,4
17,13,Hospital,M,15-44,5
17,13,Other institution,M,15-44,1
17,14,Care Home,F,15-44,1
17,14,Care Home,M,15-44,1
17,14,Home / Non-institution,F,15-44,7
17,14,Home / Non-institution,M,15-44,15
17,14,Hospital,F,15-44,2
17,14,Hospital,M,15-44,9
17,15,Care Home,F,15-44,2
17,15,Home / Non-institution,F,15-44,4
17,15,Home / Non-institution,M,15-44,11
17,15,Hospital,F,15-44,5
17,15,Hospital,M,15-44,10
17,16,Home / Non-institution,F,15-44,10
17,16,Home / Non-institution,M,15-44,15
17,16,Hospital,F,15-44,8
17,16,Hospital,M,15-44,10
17,17,Care Home,F,15-44,1
17,17,Care Home,M,15-44,3
17,17,Home / Non-institution,F,15-44,4
17,17,Home / Non-institution,M,15-44,15
17,17,Hospital,F,15-44,3
17,17,Hospital,M,15-44,10
17,18,Care Home,F,15-44,1
17,18,Home / Non-institution,F,15-44,8
17,18,Home / Non-institution,M,15-44,16
17,18,Hospital,F,15-44,5
17,18,Hospital,M,15-44,9
17,19,Care Home,F,15-44,1
17,19,Home / Non-institution,F,15-44,3
17,19,Home / Non-institution,M,15-44,17
17,19,Hospital,M,15-44,7
17,19,Hospital,F,15-44,8
17,19,Other institution,M,15-44,1
17,20,Care Home,F,15-44,1
17,20,Care Home,M,15-44,1
17,20,Home / Non-institution,F,15-44,9
17,20,Home / Non-institution,M,15-44,16
17,20,Hospital,F,15-44,5
17,20,Hospital,M,15-44,10
17,21,Care Home,M,15-44,1
17,21,Home / Non-institution,F,15-44,9
17,21,Home / Non-institution,M,15-44,15
17,21,Hospital,F,15-44,4
17,21,Hospital,M,15-44,12
17,21,Other institution,M,15-44,1
17,22,Care Home,F,15-44,1
17,22,Care Home,M,15-44,1
17,22,Home / Non-institution,F,15-44,7
17,22,Home / Non-institution,M,15-44,16
17,22,Hospital,F,15-44,4
17,22,Hospital,M,15-44,9
17,23,Care Home,F,15-44,1
17,23,Care Home,M,15-44,2
17,23,Home / Non-institution,F,15-44,7
17,23,Home / Non-institution,M,15-44,28
17,23,Hospital,M,15-44,3
17,23,Hospital,F,15-44,6
17,24,Care Home,M,15-44,1
17,24,Home / Non-institution,F,15-44,6
17,24,Home / Non-institution,M,15-44,20
17,24,Hospital,F,15-44,3
17,24,Hospital,M,15-44,8
17,25,Care Home,F,15-44,1
17,25,Care Home,M,15-44,1
17,25,Home / Non-institution,F,15-44,4
17,25,Home / Non-institution,M,15-44,20
17,25,Hospital,M,15-44,4
17,25,Hospital,F,15-44,7
17,26,Care Home,F,15-44,1
17,26,Home / Non-institution,F,15-44,6
17,26,Home / Non-institution,M,15-44,19
17,26,Hospital,F,15-44,4
17,26,Hospital,M,15-44,9
17,27,Care Home,F,15-44,2
17,27,Home / Non-institution,F,15-44,6
17,27,Home / Non-institution,M,15-44,13
17,27,Hospital,F,15-44,6
17,27,Hospital,M,15-44,11
17,28,Care Home,F,15-44,1
17,28,Care Home,M,15-44,1
17,28,Home / Non-institution,F,15-44,9
17,28,Home / Non-institution,M,15-44,17
17,28,Hospital,F,15-44,3
17,28,Hospital,M,15-44,10
17,29,Care Home,M,15-44,1
17,29,Home / Non-institution,F,15-44,9
17,29,Home / Non-institution,M,15-44,25
17,29,Hospital,F,15-44,9
17,29,Hospital,M,15-44,11
17,29,Other institution,M,15-44,1
17,30,Care Home,F,15-44,1
17,30,Care Home,M,15-44,1
17,30,Home / Non-institution,F,15-44,11
17,30,Home / Non-institution,M,15-44,17
17,30,Hospital,F,15-44,2
17,30,Hospital,M,15-44,12
17,31,Care Home,F,15-44,1
17,31,Home / Non-institution,F,15-44,6
17,31,Home / Non-institution,M,15-44,20
17,31,Hospital,M,15-44,10
17,31,Hospital,F,15-44,12
17,32,Home / Non-institution,F,15-44,16
17,32,Home / Non-institution,M,15-44,24
17,32,Hospital,F,15-44,6
17,32,Hospital,M,15-44,9
17,33,Care Home,F,15-44,1
17,33,Home / Non-institution,F,15-44,8
17,33,Home / Non-institution,M,15-44,29
17,33,Hospital,M,15-44,1
17,33,Hospital,F,15-44,5
17,34,Care Home,M,15-44,1
17,34,Home / Non-institution,F,15-44,5
17,34,Home / Non-institution,M,15-44,18
17,34,Hospital,M,15-44,5
17,34,Hospital,F,15-44,7
17,35,Care Home,F,15-44,2
17,35,Care Home,M,15-44,2
17,35,Home / Non-institution,F,15-44,5
17,35,Home / Non-institution,M,15-44,13
17,35,Hospital,M,15-44,9
17,35,Hospital,F,15-44,16
17,36,Care Home,F,15-44,1
17,36,Home / Non-institution,F,15-44,9
17,36,Home / Non-institution,M,15-44,21
17,36,Hospital,F,15-44,3
17,36,Hospital,M,15-44,5
17,37,Care Home,M,15-44,1
17,37,Home / Non-institution,F,15-44,4
17,37,Home / Non-institution,M,15-44,15
17,37,Hospital,F,15-44,3
17,37,Hospital,M,15-44,5
